id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;hub_id;country;time_zone
419;Embermenil;embermenil;8714118;87141184;48.633333;6.700000;;;FR;Europe/Paris
421;Einvaux;einvaux;8714120;87141200;48.503486;6.393296;;;FR;Europe/Paris
422;Bayon;bayon;8714121;87141218;48.468046;6.322569;;;FR;Europe/Paris
423;Argentan;argentan;8744453;87444539;48.738545;-0.025291;;;FR;Europe/Paris
424;Xermamenil – Lamath;xermamenil-lamath;8714122;87141226;48.534981;6.457553;;;FR;Europe/Paris
425;Arvant;arvant;8773425;87734251;45.365380;3.310675;;;FR;Europe/Paris
426;Gerbeviller;gerbeviller;8714123;87141234;48.500000;6.516667;;;FR;Europe/Paris
427;Moyen;moyen;8714124;87141242;48.483333;6.566667;;;FR;Europe/Paris
428;Soulosse;soulosse;8714125;87141259;48.40923;5.739127;;;FR;Europe/Paris
429;Magnières;magnieres;8714126;87141267;48.450000;6.566667;9107;;FR;Europe/Paris
430;Ascq;ascq;8728686;87286864;50.621859;3.159899;;;FR;Europe/Paris
432;Coussey;coussey;8714134;87141341;48.416667;5.683333;;;FR;Europe/Paris
433;Domremy-la-Pucelle;domremy-la-pucelle;8714136;87141366;48.450000;5.683333;;;FR;Europe/Paris
434;Auxerre-St-Gervais;auxerre-st-gervais;8768357;87683573;47.797645;3.585140;26819;;FR;Europe/Paris
435;Aspres-sur-Buëch;aspres-sur-buech;8776325;87763250;44.519428;5.754566;;;FR;Europe/Paris
436;St-Clément-Laronxe;st-clement-laronxe;8714137;87141374;48.531228;6.608111;;;FR;Europe/Paris
437;Chenevières;chenevieres;8714138;87141382;48.519506;6.632561;;;FR;Europe/Paris
438;Ménil-Flin;menil-flin;8714139;87141390;48.505020;6.659227;;;FR;Europe/Paris
439;Azerailles;azerailles;8714140;87141408;48.491336;6.695778;;;FR;Europe/Paris
440;Baccarat;baccarat;8714141;87141416;48.452405;6.743830;;;FR;Europe/Paris
441;Bertrichamps;bertrichamps;8714142;87141424;48.428336;6.791234;;;FR;Europe/Paris
442;Thiaville;thiaville;8714143;87141432;48.413987;6.810264;;;FR;Europe/Paris
443;Houdemont;houdemont;8714147;87141473;48.645478;6.179726;;;FR;Europe/Paris
444;Ludres;ludres;8714148;87141481;48.621955;6.170912;;;FR;Europe/Paris
445;Messein;messein;8714149;87141499;48.612879;6.137836;;;FR;Europe/Paris
446;Neuves-Maisons;neuves-maisons;8714150;87141507;48.614767;6.107890;;;FR;Europe/Paris
447;Pont-St-Vincent;pont-st-vincent;8714152;87141523;48.602373;6.103150;;;FR;Europe/Paris
448;Aixe-sur-Vienne;aixe-sur-vienne;8759266;87592667;45.796500;1.145689;;;FR;Europe/Paris
449;Adamswiller – Mairie;adamswiller-mairie;8765892;87658922;48.90384;7.20118;;;FR;Europe/Paris
450;Bainville;bainville;8714153;87141531;48.586379;6.099327;;;FR;Europe/Paris
452;Xeuilley;xeuilley;8714154;87141549;48.569713;6.102233;;;FR;Europe/Paris
453;Pierreville;pierreville;8714155;87141556;48.548884;6.124141;;;FR;Europe/Paris
454;Pulligny – Autrey;pulligny-autrey;8714156;87141564;48.536072;6.137477;;;FR;Europe/Paris
455;Ceintrey;ceintrey;8714157;87141572;48.523865;6.157287;;;FR;Europe/Paris
456;Tantonville;tantonville;8714159;87141598;48.483843;6.129105;;;FR;Europe/Paris
457;Vézelise;vezelise;8714160;87141606;48.480552;6.100651;;;FR;Europe/Paris
458;Praye-sous-Vaudémont;praye-sous-vaudemont;8714162;87141622;48.432789;6.100698;;;FR;Europe/Paris
459;Diarville;diarville;8714164;87141648;48.397565;6.126492;;;FR;Europe/Paris
460;Domgermain;domgermain;8714170;87141705;48.650000;5.816667;;;FR;Europe/Paris
461;Charmes-la-Côte;charmes-la-cote;8714171;87141713;48.633333;5.833333;;;FR;Europe/Paris
462;Blenod-les-Toul;blenod-les-toul;8714172;87141721;48.600000;5.833333;;;FR;Europe/Paris
463;Bulligny – Crézilles;bulligny-crezilles;8714173;87141739;48.576646;5.848966;;;FR;Europe/Paris
464;Barisey-la-Côte;barisey-la-cote;8714175;87141754;48.550000;5.850000;;;FR;Europe/Paris
465;Pompey;pompey;8714178;87141788;48.77304;6.13061;;;FR;Europe/Paris
466;Marbache;marbache;8714179;87141796;48.801041;6.109176;;;FR;Europe/Paris
467;Belleville;belleville;8714180;87141804;48.819572;6.101864;;;FR;Europe/Paris
468;Dieulouard;dieulouard;8714181;87141812;48.843367;6.071489;;;FR;Europe/Paris
469;Pont-à-Mousson;pont-a-mousson;8714182;87141820;48.900580;6.050842;;;FR;Europe/Paris
470;Luzy-sur-Marne;luzy-sur-marne;8714204;87142042;48.050000;5.183333;;;FR;Europe/Paris
471;Chaudenay;chaudenay;8714213;87142133;47.833333;5.500000;;;FR;Europe/Paris
473;Charmoy – Fayl-Billot;charmoy-fayl-billot;8714215;87142158;47.809308;5.604145;;;FR;Europe/Paris
474;Auch;auch;8761174;87611749;43.647488;0.596661;;;FR;Europe/Paris
475;Laferté-sur-Amance;laferte-sur-amance;8714216;87142166;47.833333;5.700000;;;FR;Europe/Paris
476;Vitrey – Vernois;vitrey-vernois;8714217;87142174;47.830406;5.779407;;;FR;Europe/Paris
477;Barges;barges;8714218;87142182;47.866667;5.850000;;;FR;Europe/Paris
479;Bologne;bologne;8714222;87142224;48.198688;5.134223;4640;;FR;Europe/Paris
480;Vignory;vignory;8714223;87142232;48.270137;5.124159;5672;;FR;Europe/Paris
481;Aurillac;aurillac;8764500;87645002;44.921092;2.435655;;;FR;Europe/Paris
482;Froncles;froncles;8714224;87142240;48.296415;5.141939;;;FR;Europe/Paris
483;Gudmont;gudmont;8714226;87142265;48.338228;5.140827;5551;;FR;Europe/Paris
484;Donjeux;donjeux;8714227;87142273;48.365854;5.148225;;;FR;Europe/Paris
485;Avignon TGV;avignon-tgv;8731896;87318964;43.921586;4.786079;489;;FR;Europe/Paris
486;Avail;avail;8730469;87304691;46.960187;2.05319;;;FR;Europe/Paris
488;Châtillon-sur-Seine;chatillon-sur-seine;8714255;87142554;47.861261;4.574829;;;FR;Europe/Paris
489;Avignon;avignon;8724850;87248500;43.950000;4.816667;;;FR;Europe/Paris
493;Aguilcourt – Variscourt;aguilcourt-variscourt;8717170;87171702;49.408017;3.973137;;;FR;Europe/Paris
494;Prauthoy;prauthoy;8714261;87142612;47.666667;5.283333;;;FR;Europe/Paris
495;Vaux-sous-Aubigny;vaux-sous-aubigny;8714262;87142620;47.657894;5.291365;;;FR;Europe/Paris
497;Selongey;selongey;8714264;87142646;47.58704;5.18604;;;FR;Europe/Paris
499;Maatz;maatz;8714266;87142661;47.700000;5.450000;;;FR;Europe/Paris
500;Champlitte;champlitte;8714268;87142687;47.616667;5.516667;;;FR;Europe/Paris
501;Neuvelle-lès-Champlitte;neuvelle-les-champlitte;8714269;87142695;47.583333;5.550000;;;FR;Europe/Paris
502;Oyrières;oyrieres;8714270;87142703;47.533333;5.566667;;;FR;Europe/Paris
503;Chargey-les-Gray;chargey-les-gray;8714271;87142711;47.483333;5.583333;;;FR;Europe/Paris
504;Til-Châtel;til-chatel;8714278;87142786;47.514121;5.169067;;;FR;Europe/Paris
505;Velles;velles;8714289;87142893;47.833292;5.723971;;;FR;Europe/Paris
506;Vraincourt-Viéville;vraincourt-vieville;8714302;87143024;48.236698;5.123938;;;FR;Europe/Paris
507;Le Pailly;le-pailly;8714310;87143107;47.800000;5.416667;;;FR;Europe/Paris
508;Rivières-le-Bois;rivieres-le-bois;8714320;87143206;47.733333;5.433333;;;FR;Europe/Paris
509;Grandchamp;grandchamp;8714321;87143214;47.716667;5.450000;;;FR;Europe/Paris
510;Leffond;leffond;8714322;87143222;47.666667;5.466667;;;FR;Europe/Paris
512;Le Martoulet;le-martoulet;8745002;87450023;45.577772;1.471192;;;FR;Europe/Paris
513;Coublanc;coublanc;8714335;87143354;47.700000;5.466667;;;FR;Europe/Paris
514;Écuelle;ecuelle;8714336;87143362;47.550000;5.550000;;;FR;Europe/Paris
515;Corgirnon;corgirnon;8714337;87143370;47.800000;5.500000;;;FR;Europe/Paris
516;Rougeux;rougeux;8714338;87143388;47.816667;5.583333;;;FR;Europe/Paris
519;Beausoleil;beausoleil;8745003;87450031;43.750000;7.433333;;;FR;Europe/Paris
520;Roville-aux-Chênes;roville-aux-chenes;8714359;87143594;48.383333;6.600000;;;FR;Europe/Paris
521;Docelles – Cheniménil;docelles-chenimenil;8714403;87144030;48.143613;6.610479;;;FR;Europe/Paris
522;Lépanges;lepanges;8714404;87144048;48.172717;6.672288;;;FR;Europe/Paris
523;Charmes;charmes;8714405;87144055;48.378483;6.301537;;;FR;Europe/Paris
524;Vincey;vincey;8714406;87144063;48.343647;6.335513;;;FR;Europe/Paris
525;Châtel – Nomexy;chatel-nomexy;8714407;87144071;48.307156;6.387807;;;FR;Europe/Paris
526;Igney;igney;8714408;87144089;48.270964;6.399546;;;FR;Europe/Paris
527;Thaon;thaon;8714409;87144097;48.244650;6.416384;;;FR;Europe/Paris
528;Raves – Ban-de-Laveline;raves-ban-de-laveline;8714410;87144105;48.265723;7.037880;;;FR;Europe/Paris
529;Xertigny;xertigny;8714412;87144121;48.053026;6.376769;;;FR;Europe/Paris
530;Bains-les-Bains;bains-les-bains;8714414;87144147;47.981128;6.295268;;;FR;Europe/Paris
531;Laveline-devant-Bruyères;laveline-devant-bruyeres;8714416;87144162;48.185596;6.751247;;;FR;Europe/Paris
532;Biffontaine;biffontaine;8714418;87144188;48.205940;6.807181;;;FR;Europe/Paris
533;Corcieux – Vanémont;corcieux-vanemont;8714419;87144196;48.198284;6.877292;;;FR;Europe/Paris
535;Mirecourt;mirecourt;8714421;87144212;48.299243;6.129651;5691;;FR;Europe/Paris
536;Contrexéville;contrexeville;8714428;87144287;48.179613;5.890633;;;FR;Europe/Paris
537;Martigny-les-Bains;martigny-les-bains;8714429;87144295;48.108689;5.825576;;;FR;Europe/Paris
538;Lamarche;lamarche;8714430;87144303;48.090130;5.760439;;;FR;Europe/Paris
539;Rozières-sur-Mouzon;rozieres-sur-mouzon;8714431;87144311;48.120892;5.705489;;;FR;Europe/Paris
540;Provenchères-sur-Fave;provencheres-sur-fave;8714434;87144345;48.304629;7.085490;;;FR;Europe/Paris
541;Colroy – Lubine;colroy-lubine;8714438;87144386;48.314586;7.131729;;;FR;Europe/Paris
542;Pouxeux;pouxeux;8714442;87144428;48.103942;6.581027;;;FR;Europe/Paris
543;Éloyes;eloyes;8714443;87144436;48.087067;6.600159;;;FR;Europe/Paris
544;Vecoux;vecoux;8714446;87144469;47.980175;6.636951;;;FR;Europe/Paris
545;St-Léonard;st-leonard-fr;8714447;87144477;48.217082;6.941551;;;FR;Europe/Paris
546;Rupt-sur-Moselle;rupt-sur-moselle;8714451;87144519;47.933333;6.666667;;;FR;Europe/Paris
547;Ferdrupt;ferdrupt;8714452;87144527;47.900000;6.716667;;;FR;Europe/Paris
548;Ramonchamp;ramonchamp;8714453;87144535;47.900000;6.750000;;;FR;Europe/Paris
549;Le Thillot;le-thillot;8714454;87144543;47.883333;6.766667;;;FR;Europe/Paris
550;Fresse;fresse;8714455;87144550;47.866667;6.783333;;;FR;Europe/Paris
551;St-Maurice-sur-Moselle;st-maurice-sur-moselle;8714456;87144568;47.866667;6.833333;;;FR;Europe/Paris
552;Bussang – Office du Tourisme;bussang-office-du-tourisme;8740587;87405878;47.88365;6.85431;10700;;FR;Europe/Paris
553;Raon-l’Étape;raon-letape;8714462;87144626;48.404002;6.837302;;;FR;Europe/Paris
554;Vagney;vagney;8714463;87144634;48.005974;6.710573;;;FR;Europe/Paris
555;Étival-Clairefontaine;etival-clairefontaine;8714464;87144642;48.367199;6.876961;;;FR;Europe/Paris
556;Zainvillers;zainvillers;8714465;87144659;47.996347;6.713764;;;FR;Europe/Paris
557;Thiéfosse;thiefosse;8714466;87144667;47.969892;6.73061;;;FR;Europe/Paris
558;Saulxures-sur-Moselotte;saulxures-sur-moselotte;8714467;87144675;47.950000;6.766667;;;FR;Europe/Paris
559;St-Michel-sur-Meurthe;st-michel-sur-meurthe;8714468;87144683;48.326984;6.888278;;;FR;Europe/Paris
560;Cornimont;cornimont;8714469;87144691;47.966667;6.833333;;;FR;Europe/Paris
561;Deinvillers;deinvillers;8714470;87144709;48.416667;6.550000;;;FR;Europe/Paris
563;Rambervillers;rambervillers;8714472;87144725;48.350000;6.633333;;;FR;Europe/Paris
564;Jeanmenil;jeanmenil;8714473;87144733;48.333333;6.683333;;;FR;Europe/Paris
566;Autrey;autrey;8714475;87144758;48.300000;6.683333;;;FR;Europe/Paris
567;Dompaire;dompaire;8714477;87144774;48.216667;6.216667;;;FR;Europe/Paris
568;Brouvelieures;brouvelieures;8714478;87144782;48.233333;6.733333;;;FR;Europe/Paris
572;Bocquegney;bocquegney;8714601;87146019;48.216667;6.300000;;;FR;Europe/Paris
574;Racecourt;racecourt;8714603;87146035;48.250000;6.183333;;;FR;Europe/Paris
575;Vélotte-et-Tatignecourt;velotte-et-tatignecourt;8714604;87146043;48.261475;6.164487;;;FR;Europe/Paris
579;Bagnoles-de-l’Orne Office de Tourisme;bagnoles-de-lorne-office-de-tourisme;8735248;87352484;48.55437;-0.410609;654;;FR;Europe/Paris
580;St-Nabord;st-nabord;8714621;87146217;48.046172;6.581895;;;FR;Europe/Paris
581;Hielle – Rupt;hielle-rupt;8714622;87146225;47.968714;6.635522;;;FR;Europe/Paris
582;Maxonchamp;maxonchamp;8714623;87146233;47.945783;6.63269;;;FR;Europe/Paris
583;Dommartin;dommartin;8714624;87146241;48.000000;6.650000;;;FR;Europe/Paris
584;Ste-Marguerite – Remomeix;ste-marguerite-remomeix;8714627;87146274;48.260342;6.980995;;;FR;Europe/Paris
585;Blanchifontaine;blanchifontaine;8714629;87146290;48.339142;6.656682;;;FR;Europe/Paris
586;Frémifontaine;fremifontaine;8714630;87146308;48.266667;6.683333;;;FR;Europe/Paris
587;La Bresse;la-bresse;8714633;87146332;48.000000;6.883333;;;FR;Europe/Paris
588;Laneuveville-aux-Bois;laneuveville-aux-bois;8714801;87148015;48.616667;6.650000;;;FR;Europe/Paris
589;Vallois;vallois;8714802;87148023;48.468442;6.564112;;;FR;Europe/Paris
591;Greux;greux;8714808;87148080;48.450000;5.683333;;;FR;Europe/Paris
592;Goussaincourt;goussaincourt;8714809;87148098;48.483849;5.693310;;;FR;Europe/Paris
593;Burey-la-Côte;burey-la-cote;8714810;87148106;48.500000;5.700000;;;FR;Europe/Paris
595;Taillancourt;taillancourt;8714812;87148122;;;;;FR;Europe/Paris
598;Montbré;montbre;8717125;87171256;49.194208;4.038848;;;FR;Europe/Paris
599;Trois-Puits;trois-puits;8717126;87171264;49.206748;4.038468;;;FR;Europe/Paris
600;Muizon;muizon;8717129;87171298;49.278101;3.891529;;;FR;Europe/Paris
601;Jonchery-sur-Vesle;jonchery-sur-vesle;8717131;87171314;49.290057;3.819422;;;FR;Europe/Paris
602;Breuil-Romain;breuil-romain;8717132;87171322;49.308414;3.766532;;;FR;Europe/Paris
603;Fismes;fismes;8717133;87171330;49.310665;3.682130;;;FR;Europe/Paris
604;Bazoches;bazoches;8717134;87171348;49.30518;3.616359;;;FR;Europe/Paris
605;Mont-Notre-Dame;mont-notre-dame;8717135;87171355;49.296780;3.576455;;;FR;Europe/Paris
606;Fère-en-Tardenois;fere-en-tardenois;8717137;87171371;49.208563;3.504269;;;FR;Europe/Paris
607;Dormans;dormans;8717151;87171512;49.079161;3.641709;;;FR;Europe/Paris
608;Aÿ;ay;8717156;87171561;49.048732;4.001564;;;FR;Europe/Paris
609;Avenay;avenay;8717157;87171579;49.064783;4.043689;;;FR;Europe/Paris
610;Germaine;germaine;8717158;87171587;49.127763;4.022898;;;FR;Europe/Paris
611;Rilly-la-Montagne;rilly-la-montagne;8717159;87171595;49.166452;4.040861;;;FR;Europe/Paris
612;Val-de-Vesle;val-de-vesle;8717161;87171611;49.17792;4.22221;;;FR;Europe/Paris
613;Prunay;prunay;8717162;87171629;49.1988;4.18364;;;FR;Europe/Paris
614;Sillery;sillery;8717163;87171637;49.20324;4.14427;;;FR;Europe/Paris
615;Sept-Saulx;sept-saulx;8717164;87171645;49.151133;4.256974;;;FR;Europe/Paris
616;Mairy-sur-Marne;mairy-sur-marne;8717168;87171686;48.866667;4.416667;;;FR;Europe/Paris
617;Courcy-Brimont;courcy-brimont;8717171;87171710;49.329600;4.013462;;;FR;Europe/Paris
618;Loivre;loivre;8717172;87171728;49.346679;3.990670;;;FR;Europe/Paris
619;Guignicourt;guignicourt;8717173;87171736;49.434862;3.961334;;;FR;Europe/Paris
620;Amifontaine;amifontaine;8717174;87171744;49.484732;3.910581;;;FR;Europe/Paris
621;St-Erme;st-erme;8717175;87171751;49.526987;3.857650;;;FR;Europe/Paris
622;Coucy-lès-Eppes;coucy-les-eppes;8717176;87171769;49.556282;3.774821;;;FR;Europe/Paris
623;Nouzonville;nouzonville;8717202;87172023;49.812013;4.742816;;;FR;Europe/Paris
624;Joigny-sur-Meuse;joigny-sur-meuse;8717203;87172031;49.833681;4.767239;;;FR;Europe/Paris
625;Bogny-sur-Meuse;bogny-sur-meuse;8717204;87172049;49.858312;4.763232;;;FR;Europe/Paris
626;Monthermé;montherme;8717205;87172056;49.865621;4.740530;;;FR;Europe/Paris
627;Deville;deville;8717206;87172064;49.879603;4.707206;;;FR;Europe/Paris
628;Laifour;laifour;8717207;87172072;49.911256;4.692348;;;FR;Europe/Paris
629;Revin;revin;8717208;87172080;49.938756;4.642536;;;FR;Europe/Paris
630;Fumay;fumay;8717209;87172098;49.986048;4.692600;;;FR;Europe/Paris
631;Haybes;haybes;8717210;87172106;50.011689;4.704538;;;FR;Europe/Paris
632;Vireux-Molhain;vireux-molhain;8717211;87172114;50.082797;4.723391;;;FR;Europe/Paris
633;Aubrives;aubrives;8717212;87172122;50.104451;4.761651;;;FR;Europe/Paris
634;Givet;givet;8717213;87172130;50.140251;4.817986;;;FR;Europe/Paris
635;Lumes;lumes;8717218;87172189;49.732797;4.783357;;;FR;Europe/Paris
636;Nouvion-sur-Meuse;nouvion-sur-meuse;8717221;87172213;49.697314;4.794973;;;FR;Europe/Paris
637;Vrigne-Meuse;vrigne-meuse;8717222;87172221;49.701082;4.843806;;;FR;Europe/Paris
638;Donchery;donchery;8717223;87172239;49.698127;4.874753;;;FR;Europe/Paris
639;Amagne – Lucquy;amagne-lucquy;8717226;87172262;49.523819;4.473878;;;FR;Europe/Paris
640;Rethel;rethel;8717227;87172270;49.504393;4.369566;;;FR;Europe/Paris
641;Pont-Maugis;pont-maugis;8717230;87172304;49.666667;4.950000;;;FR;Europe/Paris
642;Bazeilles;bazeilles;8717231;87172312;49.666667;4.983333;;;FR;Europe/Paris
643;Douzy;douzy;8717232;87172320;49.666667;5.050000;;;FR;Europe/Paris
644;Pouru-St-Rémy;pouru-st-remy;8717233;87172338;49.683333;5.083333;;;FR;Europe/Paris
645;Sachy;sachy;8717234;87172346;49.666667;5.133333;;;FR;Europe/Paris
646;Carignan;carignan;8717235;87172353;49.628574;5.168475;5076;;FR;Europe/Paris
647;Blagny;blagny;8717238;87172387;49.616667;5.183333;;;FR;Europe/Paris
648;Linay;linay;8717239;87172395;49.616667;5.216667;;;FR;Europe/Paris
649;Margut Fromy;margut-fromy;8717241;87172411;49.590323;5.254995;4789;;FR;Europe/Paris
650;Liart;liart;8717254;87172544;49.770060;4.335514;;;FR;Europe/Paris
651;Beauchastel;beauchastel;8776152;87761528;44.833333;4.800000;;;FR;Europe/Paris
652;Remilly-Aillicourt;remilly-aillicourt;8717270;87172700;49.6518;4.993642;;;FR;Europe/Paris
653;Bénestroff;benestroff;8719230;87192302;48.90656;6.75266;;;FR;Europe/Paris
654;Bagnoles-de-l’Orne;bagnoles-de-lorne;;;;;;;FR;Europe/Paris
656;Anchamps;anchamps;8717285;87172858;49.930745;4.670243;;;FR;Europe/Paris
657;Fépin;fepin;8717287;87172874;50.023464;4.726616;;;FR;Europe/Paris
659;Brest;brest;8747400;87474007;48.388110;-4.478903;;;FR;Europe/Paris
660;Wadelincourt;wadelincourt;8717330;87173302;49.682651;4.937918;;;FR;Europe/Paris
661;La Ferté-sur-Chiers;la-ferte-sur-chiers;8717340;87173401;49.566667;5.233333;;;FR;Europe/Paris
664;Songy;songy;8717424;87174243;48.801708;4.495397;;;FR;Europe/Paris
665;Loisy-sur-Marne;loisy-sur-marne;8717425;87174250;48.766667;4.550000;;;FR;Europe/Paris
666;Pringy (Marne);pringy-marne;8717426;87174268;48.783333;4.516667;;;FR;Europe/Paris
667;Vitry-le-François;vitry-le-francois;8717427;87174276;48.718142;4.587581;5655;;FR;Europe/Paris
668;Mourmelon-le-Petit;mourmelon-le-petit;8717440;87174409;49.131308;4.318098;;;FR;Europe/Paris
669;Uxegney;uxegney;8717442;87174425;48.193876;6.370727;;;FR;Europe/Paris
670;Bouy;bouy;8717443;87174433;49.09131;4.35292;;;FR;Europe/Paris
671;Darnieulles;darnieulles;8717445;87174458;48.200000;6.350000;;;FR;Europe/Paris
673;St-Âme;st-ame;8717449;87174490;48.033333;6.666667;;;FR;Europe/Paris
674;St-Âme – Le Syndicat;st-ame-le-syndicat;8717450;87174508;48.024474;6.686994;;;FR;Europe/Paris
678;Ste-Ménéhould;ste-menehould;8717487;87174870;49.100000;4.866667;;;FR;Europe/Paris
679;St-Dizier;st-dizier;8717500;87175000;48.642404;4.947855;5167;;FR;Europe/Paris
680;Revigny;revigny;8717501;87175018;48.824045;4.985574;;;FR;Europe/Paris
681;Nançois-Tronville;nancois-tronville;8717506;87175067;48.718042;5.291202;;;FR;Europe/Paris
682;Fronville;fronville;8717507;87175075;48.400183;5.156441;4868;;FR;Europe/Paris
683;Joinville;joinville;8717509;87175091;48.444298;5.143503;;;FR;Europe/Paris
685;Curel;curel;8717510;87175109;48.500000;5.133333;;;FR;Europe/Paris
686;Chevillon;chevillon;8717511;87175117;48.524551;5.111784;;;FR;Europe/Paris
687;Bayard;bayard;8717513;87175133;48.552030;5.075444;;;FR;Europe/Paris
688;Eurville;eurville;8717514;87175141;48.582871;5.044958;5606;;FR;Europe/Paris
690;Villiers-en-Lieu;villiers-en-lieu;8717520;87175208;48.661135;4.896801;;;FR;Europe/Paris
691;St-Eulien;st-eulien;8717521;87175216;48.683333;4.883333;;;FR;Europe/Paris
692;Commercy;commercy;8717525;87175257;48.765749;5.588610;;;FR;Europe/Paris
693;Berthelming;berthelming;8721533;87215335;48.809648;7.008786;;;FR;Europe/Paris
694;Bouin;bouin;8732072;87320721;46.966667;-2.000000;;;FR;Europe/Paris
695;Les Islettes;les-islettes;8717571;87175711;49.10635;5.00184;;;FR;Europe/Paris
696;Clermont-en-Argonne;clermont-en-argonne;8717573;87175737;49.10645;5.06506;;;FR;Europe/Paris
697;Étain;etain;8717579;87175794;49.207491;5.639808;;;FR;Europe/Paris
701;Vaucouleurs;vaucouleurs;8717585;87175851;;;17374;;FR;Europe/Paris
702;Neuville-les-Vaucouleurs;neuville-les-vaucouleurs;8717586;87175869;48.583333;5.666667;;;FR;Europe/Paris
703;Burey-en-Vaux;burey-en-vaux;8717587;87175877;48.566667;5.666667;;;FR;Europe/Paris
704;Maxey-sur-Vaise;maxey-sur-vaise;8717588;87175885;48.533333;5.666667;;;FR;Europe/Paris
705;Hasenrain;hasenrain;8718102;87181024;47.736281;7.331356;;;FR;Europe/Paris
706;Brunstatt;brunstatt;8718103;87181032;47.716667;7.316667;;;FR;Europe/Paris
707;Flaxlanden;flaxlanden;8718104;87181040;47.698692;7.304470;;;FR;Europe/Paris
708;Beillant;beillant;8749107;87491076;45.700800;-0.526508;;;FR;Europe/Paris
709;Blesme-Haussignemont;blesme-haussignemont;8717432;87174326;48.721257;4.752992;10693;;FR;Europe/Paris
710;Tagolsheim;tagolsheim;8718105;87181057;47.654968;7.264144;;;FR;Europe/Paris
711;Walheim;walheim;8718106;87181065;47.641641;7.263320;;;FR;Europe/Paris
712;Ballersdorf;ballersdorf;8718107;87181073;47.633333;7.166667;;;FR;Europe/Paris
713;Biarritz;biarritz;8767340;87673400;43.459397;-1.545915;;;FR;Europe/Paris
714;Valdieu;valdieu;8718108;87181081;47.631316;7.056044;;;FR;Europe/Paris
715;Graffenwald;graffenwald;8718113;87181131;47.780823;7.224791;;;FR;Europe/Paris
716;St-André (Haut Rhin);st-andre-haut-rhin;8718114;87181149;47.79097;7.155053;;;FR;Europe/Paris
